id,loan_status
58645,0.98836
58646,0.58079755
58647,0.9678038
58648,0.9681568
58649,0.68352675
58650,0.9951452
58651,0.37769043
58652,0.039379857
58653,0.925448
58654,0.15304616
58655,0.81893665
58656,0.7664982
58657,0.42625508
58658,0.089832805
58659,0.35950026
58660,0.9933104
58661,0.09622155
58662,0.88616306
58663,0.95862615
58664,0.8658333
58665,0.25006905
58666,0.15019706
58667,0.027041944
58668,0.046141006
58669,0.053104308
58670,0.028438972
58671,0.46537352
58672,0.24696963
58673,0.96682835
58674,0.18349257
58675,0.051899146
58676,0.32229385
58677,0.18696788
58678,0.020293279
58679,0.9953986
58680,0.9960458
58681,0.9922067
58682,0.010891437
58683,0.9660587
58684,0.76209235
58685,0.74875987
58686,0.982272
58687,0.99538743
58688,0.19321494
58689,0.45187053
58690,0.46238303
58691,0.10557169
58692,0.27195388
58693,0.06117544
58694,0.7868166
58695,0.96101487
58696,0.43117583
58697,0.72325116
58698,0.17112765
58699,0.30470762
58700,0.17804123
58701,0.97798264
58702,0.9782042
58703,0.9940843
58704,0.8281816
58705,0.5744325
58706,0.9241244
58707,0.2555119
58708,0.9728733
58709,0.9968417
58710,0.9424756
58711,0.9295396
58712,0.8011355
58713,0.01433327
58714,0.31256595
58715,0.986377
58716,0.4696427
58717,0.055729266
58718,0.6222266
58719,0.0176057
58720,0.66732085
58721,0.4991079
58722,0.7774974
58723,0.2514537
58724,0.42510417
58725,0.08660382
58726,0.16893639
58727,0.8419222
58728,0.70873827
58729,0.084733196
58730,0.8812743
58731,0.86137664
58732,0.43796226
58733,0.24304378
58734,0.06791982
58735,0.109071806
58736,0.14108525
58737,0.093506925
58738,0.9896063
58739,0.99618304
58740,0.8708797
58741,0.9471632
58742,0.05717459
58743,0.20375286
58744,0.04239148
58745,0.19190934
58746,0.19122341
58747,0.01596542
58748,0.7959204
58749,0.18282202
58750,0.18575667
58751,0.9975906
58752,0.9878926
58753,0.032964624
58754,0.5372021
58755,0.88368386
58756,0.08786914
58757,0.43536997
58758,0.024373421
58759,0.3003577
58760,0.8204386
58761,0.26665697
58762,0.7792565
58763,0.9925267
58764,0.048578843
58765,0.27737355
58766,0.101736
58767,0.78178245
58768,0.9975226
58769,0.29610088
58770,0.2176107
58771,0.47914952
58772,0.37807664
58773,0.29798493
58774,0.45259613
58775,0.9962691
58776,0.887138
58777,0.056043785
58778,0.12714343
58779,0.17295209
58780,0.09747734
58781,0.05524877
58782,0.1480128
58783,0.34898436
58784,0.15444262
58785,0.036230307
58786,0.094405055
58787,0.99484885
58788,0.40320173
58789,0.9875957
58790,0.589386
58791,0.35847867
58792,0.29481608
58793,0.4104192
58794,0.8015915
58795,0.96307755
58796,0.33145893
58797,0.17380506
58798,0.9969158
58799,0.7680285
58800,0.8995324
58801,0.1701901
58802,0.99813837
58803,0.4190792
58804,0.99489874
58805,0.8027578
58806,0.2125176
58807,0.08784161
58808,0.783532
58809,0.9991738
58810,0.9871542
58811,0.14522192
58812,0.544026
58813,0.97935814
58814,0.12259546
58815,0.044575077
58816,0.55340207
58817,0.030764787
58818,0.91380215
58819,0.12621044
58820,0.11940658
58821,0.58085096
58822,0.06484496
58823,0.23099378
58824,0.1406318
58825,0.085930064
58826,0.7329817
58827,0.935138
58828,0.3537148
58829,0.2293504
58830,0.08388761
58831,0.4524558
58832,0.7415818
58833,0.10206071
58834,0.033732302
58835,0.99928933
58836,0.2394861
58837,0.9969346
58838,0.045699663
58839,0.05871099
58840,0.44366395
58841,0.94865113
58842,0.37142143
58843,0.5923431
58844,0.6305912
58845,0.7843845
58846,0.18700285
58847,0.99647313
58848,0.910832
58849,0.9394251
58850,0.8873348
58851,0.4687804
58852,0.5422605
58853,0.8275917
58854,0.9818702
58855,0.9907153
58856,0.20963942
58857,0.6979233
58858,0.9227627
58859,0.09074542
58860,0.04950672
58861,0.34898004
58862,0.72016895
58863,0.8781458
58864,0.21531023
58865,0.42533088
58866,0.31392434
58867,0.17486118
58868,0.08337436
58869,0.034399103
58870,0.94996035
58871,0.1495857
58872,0.17994428
58873,0.11262933
58874,0.9973644
58875,0.12334445
58876,0.031111674
58877,0.14478968
58878,0.24220665
58879,0.82563186
58880,0.5648438
58881,0.073395416
58882,0.028596427
58883,0.90700763
58884,0.9856997
58885,0.3711465
58886,0.71158785
58887,0.9964107
58888,0.58289456
58889,0.9981722
58890,0.99191344
58891,0.74806136
58892,0.8058775
58893,0.058786582
58894,0.12107626
58895,0.027105605
58896,0.049763836
58897,0.13454801
58898,0.29552653
58899,0.9966463
58900,0.2645832
58901,0.12370673
58902,0.64036846
58903,0.65784806
58904,0.5352752
58905,0.045737937
58906,0.5195307
58907,0.65121204
58908,0.017954273
58909,0.61702675
58910,0.020293754
58911,0.090781465
58912,0.507213
58913,0.23506683
58914,0.10383789
58915,0.4960267
58916,0.22324587
58917,0.43553686
58918,0.30087584
58919,0.7840462
58920,0.8692255
58921,0.025240544
58922,0.26365238
58923,0.021839987
58924,0.1869793
58925,0.9469633
58926,0.18662988
58927,0.64983517
58928,0.32889727
58929,0.11240155
58930,0.11439595
58931,0.9953971
58932,0.93714094
58933,0.24830395
58934,0.27154392
58935,0.09680878
58936,0.20463176
58937,0.09350208
58938,0.30890423
58939,0.8172556
58940,0.2592686
58941,0.99590683
58942,0.99675506
58943,0.98644024
58944,0.6255804
58945,0.34257263
58946,0.60364467
58947,0.1693769
58948,0.060985938
58949,0.043379284
58950,0.368359
58951,0.23917
58952,0.119639866
58953,0.3523291
58954,0.996264
58955,0.25380972
58956,0.25146538
58957,0.9985197
58958,0.99733424
58959,0.1094079
58960,0.11270688
58961,0.050755557
58962,0.69396234
58963,0.24669452
58964,0.59090143
58965,0.5340658
58966,0.1502649
58967,0.1990841
58968,0.19758731
58969,0.99871045
58970,0.35220146
58971,0.42292383
58972,0.118080184
58973,0.99582195
58974,0.12603903
58975,0.35868746
58976,0.94558495
58977,0.17589948
58978,0.09189397
58979,0.98444307
58980,0.38945898
58981,0.13952065
58982,0.01854034
58983,0.077928245
58984,0.22252452
58985,0.20078145
58986,0.997759
58987,0.03268645
58988,0.13089149
58989,0.22041662
58990,0.53260344
58991,0.05166943
58992,0.09216949
58993,0.7166088
58994,0.09367678
58995,0.99930537
58996,0.565145
58997,0.91245246
58998,0.009016886
58999,0.38955435
59000,0.9718811
59001,0.9863618
59002,0.13773316
59003,0.5346142
59004,0.62301075
59005,0.8705883
59006,0.31557947
59007,0.15587053
59008,0.9994296
59009,0.11627138
59010,0.23036516
59011,0.7647678
59012,0.061035547
59013,0.7585734
59014,0.1301063
59015,0.57354915
59016,0.41810447
59017,0.19068758
59018,0.32086787
59019,0.8666372
59020,0.14103687
59021,0.20173505
59022,0.926402
59023,0.9939404
59024,0.104728006
59025,0.98448837
59026,0.9933545
59027,0.04082712
59028,0.36991823
59029,0.9886284
59030,0.97143966
59031,0.20236014
59032,0.78105235
59033,0.45733932
59034,0.45504558
59035,0.035789024
59036,0.99327546
59037,0.43503308
59038,0.10563881
59039,0.112936206
59040,0.06300276
59041,0.83261
59042,0.70011246
59043,0.9997483
59044,0.034342647
59045,0.03026895
59046,0.916553
59047,0.28860956
59048,0.9167016
59049,0.5248449
59050,0.041809056
59051,0.2926243
59052,0.021070985
59053,0.08696532
59054,0.15867712
59055,0.43546295
59056,0.01658588
59057,0.8938981
59058,0.022054058
59059,0.832777
59060,0.06402972
59061,0.8115744
59062,0.21954541
59063,0.21216561
59064,0.11884392
59065,0.11079873
59066,0.9864814
59067,0.14726199
59068,0.11918917
59069,0.17195076
59070,0.011726672
59071,0.55835736
59072,0.16704062
59073,0.998169
59074,0.8171963
59075,0.9447033
59076,0.15859228
59077,0.9993857
59078,0.57656026
59079,0.16461496
59080,0.3680272
59081,0.23193634
59082,0.36217448
59083,0.00789026
59084,0.12981805
59085,0.46515378
59086,0.4582708
59087,0.1828461
59088,0.9642826
59089,0.55003315
59090,0.46081123
59091,0.043633334
59092,0.41686094
59093,0.17586458
59094,0.06577063
59095,0.048539676
59096,0.9996028
59097,0.996306
59098,0.7820757
59099,0.3219846
59100,0.036418878
59101,0.09461175
59102,0.41073978
59103,0.46618408
59104,0.20420468
59105,0.24262892
59106,0.973362
59107,0.7466624
59108,0.94927627
59109,0.35713387
59110,0.19218743
59111,0.28746116
59112,0.19176984
59113,0.9951359
59114,0.80278367
59115,0.4436446
59116,0.15209886
59117,0.22349492
