id,loan_status
58645,0.99957347
58646,0.13787812
58647,0.9885934
58648,0.4138201
58649,0.47106114
58650,0.99567574
58651,0.027403489
58652,0.026921095
58653,0.8985214
58654,0.22745882
58655,0.27544641
58656,0.5550107
58657,0.23735003
58658,0.10321159
58659,0.27437067
58660,0.9838566
58661,0.18933046
58662,0.029340029
58663,0.6058396
58664,0.031558536
58665,0.4778468
58666,0.10202857
58667,0.030300178
58668,0.048895326
58669,0.098872714
58670,0.0235197
58671,0.33720002
58672,0.10769101
58673,0.97968733
58674,0.06506248
58675,0.19058755
58676,0.5188065
58677,0.5716449
58678,0.027539987
58679,0.9245002
58680,0.9973693
58681,0.45827842
58682,0.015315083
58683,0.25235903
58684,0.46083358
58685,0.5892202
58686,0.23852812
58687,0.99763244
58688,0.03543119
58689,0.6013293
58690,0.057569902
58691,0.27779248
58692,0.31645283
58693,0.045838363
58694,0.14023796
58695,0.7769899
58696,0.22100316
58697,0.60288507
58698,0.13535671
58699,0.14616163
58700,0.02060156
58701,0.058704037
58702,0.27958256
58703,0.9775098
58704,0.6697499
58705,0.94254655
58706,0.48315206
58707,0.19141884
58708,0.2991091
58709,0.9905752
58710,0.16370994
58711,0.96665317
58712,0.1413942
58713,0.051964387
58714,0.31852463
58715,0.071344286
58716,0.17142774
58717,0.18350475
58718,0.7266401
58719,0.021725716
58720,0.012947111
58721,0.44510388
58722,0.85463864
58723,0.28795466
58724,0.1570554
58725,0.19431713
58726,0.1781682
58727,0.9793452
58728,0.5309459
58729,0.02343806
58730,0.079313174
58731,0.14453177
58732,0.16233408
58733,0.016094036
58734,0.1047627
58735,0.31042483
58736,0.31567046
58737,0.40942535
58738,0.9954257
58739,0.9896246
58740,0.8223698
58741,0.20013078
58742,0.038526077
58743,0.29025114
58744,0.017797153
58745,0.0519869
58746,0.3776838
58747,0.03017942
58748,0.10816696
58749,0.37842056
58750,0.31602353
58751,0.9863426
58752,0.9956467
58753,0.06985654
58754,0.40967646
58755,0.959179
58756,0.086456485
58757,0.13687395
58758,0.02943295
58759,0.015059594
58760,0.035563722
58761,0.13834964
58762,0.08623939
58763,0.9983471
58764,0.049279425
58765,0.3399558
58766,0.25399098
58767,0.14820264
58768,0.996753
58769,0.1878252
58770,0.2917301
58771,0.34384808
58772,0.2875661
58773,0.08022162
58774,0.121088535
58775,0.99809927
58776,0.6384258
58777,0.16193418
58778,0.13735539
58779,0.3172752
58780,0.052143443
58781,0.08451958
58782,0.028722651
58783,0.41889146
58784,0.124097615
58785,0.030033212
58786,0.2688094
58787,0.9975696
58788,0.51859623
58789,0.9849115
58790,0.279812
58791,0.2015025
58792,0.018256601
58793,0.53692806
58794,0.061142784
58795,0.96930516
58796,0.22169617
58797,0.45194867
58798,0.9956172
58799,0.4383089
58800,0.17890614
58801,0.045212712
58802,0.99626863
58803,0.413869
58804,0.99235964
58805,0.84764194
58806,0.6511452
58807,0.035291698
58808,0.15416057
58809,0.9987117
58810,0.9979216
58811,0.24042727
58812,0.41174257
58813,0.06653783
58814,0.2752814
58815,0.06455563
58816,0.277923
58817,0.022749105
58818,0.36376503
58819,0.20633693
58820,0.09024733
58821,0.23749666
58822,0.12558739
58823,0.38659164
58824,0.17053707
58825,0.051492937
58826,0.6500571
58827,0.42896003
58828,0.10054262
58829,0.6384003
58830,0.26190567
58831,0.5628765
58832,0.26778117
58833,0.093680024
58834,0.06966197
58835,0.99908173
58836,0.22835271
58837,0.99635434
58838,0.052768476
58839,0.026732868
58840,0.5266135
58841,0.9721107
58842,0.017014313
58843,0.15048909
58844,0.19221938
58845,0.1472765
58846,0.01670207
58847,0.99785584
58848,0.8732713
58849,0.9621027
58850,0.27735427
58851,0.3054993
58852,0.36479288
58853,0.29940486
58854,0.9974192
58855,0.9794573
58856,0.042624157
58857,0.7252156
58858,0.9791767
58859,0.23950028
58860,0.07502309
58861,0.35369262
58862,0.44938838
58863,0.95925933
58864,0.21276885
58865,0.5590191
58866,0.12985772
58867,0.01755214
58868,0.029940534
58869,0.11803574
58870,0.98334014
58871,0.032921486
58872,0.2247877
58873,0.18872
58874,0.9978099
58875,0.054689534
58876,0.082920656
58877,0.021897458
58878,0.29577884
58879,0.12495329
58880,0.0205594
58881,0.07066602
58882,0.036542434
58883,0.46006018
58884,0.99509066
58885,0.38433954
58886,0.024106124
58887,0.99698204
58888,0.55814475
58889,0.99782467
58890,0.9370337
58891,0.49439323
58892,0.14738195
58893,0.06170209
58894,0.053591754
58895,0.029910462
58896,0.09136784
58897,0.56651425
58898,0.66469264
58899,0.99730045
58900,0.20594981
58901,0.25073174
58902,0.34791932
58903,0.021159772
58904,0.30758268
58905,0.028668478
58906,0.4730357
58907,0.19773398
58908,0.025676921
58909,0.93430924
58910,0.047237992
58911,0.13065661
58912,0.024289545
58913,0.4105758
58914,0.0693079
58915,0.17722596
58916,0.14693335
58917,0.3475112
58918,0.19120891
58919,0.12691447
58920,0.971747
58921,0.028914677
58922,0.37193063
58923,0.016583385
58924,0.24694103
58925,0.14832169
58926,0.23037393
58927,0.26021457
58928,0.38585448
58929,0.049249835
58930,0.26296586
58931,0.99805856
58932,0.7340106
58933,0.9656235
58934,0.4010861
58935,0.19102792
58936,0.3790105
58937,0.20888786
58938,0.7383032
58939,0.13535099
58940,0.1025071
58941,0.9973449
58942,0.99857175
58943,0.04658543
58944,0.24581303
58945,0.37175536
58946,0.27051708
58947,0.07236279
58948,0.10063085
58949,0.051664606
58950,0.5496481
58951,0.27971828
58952,0.08401177
58953,0.10070182
58954,0.99879104
58955,0.70396644
58956,0.01618051
58957,0.99849707
58958,0.9984292
58959,0.09957244
58960,0.19905716
58961,0.024845192
58962,0.46299767
58963,0.6795511
58964,0.32479894
58965,0.14182055
58966,0.12880155
58967,0.077534236
58968,0.04487317
58969,0.9856249
58970,0.09069894
58971,0.43899143
58972,0.09419001
58973,0.9962038
58974,0.3077765
58975,0.5026535
58976,0.33830795
58977,0.20874831
58978,0.19575463
58979,0.43634006
58980,0.18379533
58981,0.07974267
58982,0.14116408
58983,0.03454043
58984,0.05704627
58985,0.23583882
58986,0.9978062
58987,0.018482646
58988,0.29806268
58989,0.31530222
58990,0.07549136
58991,0.20488133
58992,0.17133082
58993,0.0122217275
58994,0.26324874
58995,0.99832106
58996,0.43070668
58997,0.96230733
58998,0.025959568
58999,0.27465576
59000,0.23146015
59001,0.9919739
59002,0.15082456
59003,0.4786626
59004,0.47953194
59005,0.15765241
59006,0.12158194
59007,0.13131745
59008,0.9993552
59009,0.08584075
59010,0.0804095
59011,0.09690386
59012,0.04181442
59013,0.053709805
59014,0.08620704
59015,0.686178
59016,0.1802784
59017,0.1889558
59018,0.382074
59019,0.057554003
59020,0.068470865
59021,0.15568984
59022,0.5121344
59023,0.99815744
59024,0.12478966
59025,0.9986729
59026,0.32430384
59027,0.12538525
59028,0.30278265
59029,0.18021426
59030,0.098260984
59031,0.86281234
59032,0.940691
59033,0.39086342
59034,0.4144115
59035,0.0720023
59036,0.97685546
59037,0.44077718
59038,0.11858206
59039,0.08094668
59040,0.10007093
59041,0.16441448
59042,0.51624095
59043,0.999272
59044,0.039844926
59045,0.082639635
59046,0.5149746
59047,0.37660304
59048,0.106823824
59049,0.31113863
59050,0.12412553
59051,0.36734852
59052,0.01701696
59053,0.025503704
59054,0.122813754
59055,0.46634138
59056,0.030669095
59057,0.9056161
59058,0.019815395
59059,0.1075475
59060,0.119136326
59061,0.1014141
59062,0.23635305
59063,0.02823958
59064,0.18883044
59065,0.014139639
59066,0.9933818
59067,0.03742325
59068,0.25627023
59069,0.11491938
59070,0.029733669
59071,0.32737073
59072,0.30428916
59073,0.99653393
59074,0.27649832
59075,0.33841485
59076,0.10908351
59077,0.9976847
59078,0.6337923
59079,0.38489205
59080,0.11715345
59081,0.10937153
59082,0.5447342
59083,0.055882532
59084,0.07425425
59085,0.35999608
59086,0.313848
59087,0.25038913
59088,0.32806778
59089,0.3611422
59090,0.67988634
59091,0.021368498
59092,0.3732766
59093,0.19417757
59094,0.07326236
59095,0.03318679
59096,0.9991434
59097,0.9946967
59098,0.59649813
59099,0.089916214
59100,0.06342679
59101,0.10351444
59102,0.1492984
59103,0.3645209
59104,0.0201499
59105,0.17021622
59106,0.1057745
59107,0.448195
59108,0.43286693
59109,0.47309014
59110,0.07460055
59111,0.0893905
59112,0.17497046
59113,0.9976728
59114,0.39102337
59115,0.47233635
59116,0.048842367
59117,0.09243701
59118,0.5024988
59119,0.22423716
59120,0.017394952
59121,0.04130583
59122,0.97871965
59123,0.9981712
59124,0.86952305
59125,0.37272087
59126,0.996864
59127,0.27767852
59128,0.3637084
59129,0.07218695
59130,0.08931309
59131,0.3390809
59132,0.82486373
59133,0.971406
59134,0.29587337
59135,0.01859427
59136,0.04059178
59137,0.18964386
59138,0.15612254
59139,0.032676913
59140,0.3253978
59141,0.99753845
59142,0.66165626
59143,0.8607917
59144,0.08213131
59145,0.37587917
59146,0.71140677
59147,0.08828873
59148,0.22110382
59149,0.18975514
59150,0.17944573
59151,0.20277937
59152,0.6429641
59153,0.06449746
59154,0.45739254
59155,0.21181254
59156,0.99395746
59157,0.053117156
59158,0.53722024
59159,0.10931912
59160,0.36709714
59161,0.21004891
59162,0.12677923
59163,0.34603617
59164,0.14531215
59165,0.9599653
59166,0.12061938
59167,0.4278985
59168,0.8286512
59169,0.99894494
59170,0.6503378
59171,0.0742061
59172,0.11088353
59173,0.19851848
59174,0.08690388
59175,0.13882728
59176,0.32249278
59177,0.05792823
59178,0.03233496
59179,0.02125505
59180,0.6481494
59181,0.58134735
59182,0.9982912
59183,0.12121748
59184,0.3570793
59185,0.9596709
59186,0.30772662
59187,0.07677079
59188,0.9059199
59189,0.13651548
59190,0.17502506
59191,0.09974224
59192,0.29411712
59193,0.035787877
59194,0.6164639
59195,0.18464082
59196,0.15865402
59197,0.27656215
59198,0.18928649
59199,0.037869044
59200,0.9990301
59201,0.05451742
59202,0.03634592
59203,0.99611217
59204,0.16506276
59205,0.06643495
59206,0.14380497
59207,0.08062726
59208,0.10766971
59209,0.2922387
59210,0.35630974
59211,0.9980174
59212,0.3402685
59213,0.9673926
59214,0.09129365
59215,0.08492169
59216,0.99550825
59217,0.04813818
59218,0.029922603
59219,0.066320844
59220,0.95576763
59221,0.9832305
59222,0.15666834
59223,0.28022638
59224,0.67427063
59225,0.056731556
59226,0.02696318
59227,0.9570422
59228,0.46004963
59229,0.10902161
59230,0.1040627
59231,0.049970597
59232,0.4592807
59233,0.28937018
59234,0.3912998
59235,0.08697416
59236,0.4930259
59237,0.5699686
59238,0.019244129
59239,0.6069108
59240,0.038347814
59241,0.48210904
59242,0.12477119
59243,0.9961516
59244,0.24075465
59245,0.97507036
59246,0.12335222
59247,0.2968204
59248,0.047471896
59249,0.5468882
59250,0.50217164
59251,0.4141083
59252,0.13997014
59253,0.31015906
59254,0.21876138
59255,0.01721661
59256,0.028865868
59257,0.97961944
59258,0.12208692
59259,0.997959
59260,0.10305124
59261,0.07407431
59262,0.41894805
59263,0.010544151
59264,0.45316422
59265,0.97856057
59266,0.9345355
59267,0.9605368
59268,0.6566471
59269,0.05356538
59270,0.9986111
59271,0.026583405
59272,0.97495365
59273,0.25442746
59274,0.99249876
59275,0.18994863
59276,0.22932975
59277,0.049789157
59278,0.41407323
59279,0.03410391
59280,0.12660661
59281,0.68372095
59282,0.12986578
59283,0.37101024
59284,0.024206461
59285,0.116648495
59286,0.54403794
59287,0.088411294
59288,0.9993757
59289,0.080173716
59290,0.9583878
59291,0.28076977
59292,0.015383936
59293,0.21952124
59294,0.99758434
59295,0.38328624
59296,0.035635494
59297,0.13186425
59298,0.16687922
59299,0.31700945
59300,0.39017156
59301,0.13816112
59302,0.21279566
59303,0.25294006
59304,0.25456858
59305,0.4599201
59306,0.032731175
59307,0.2571417
59308,0.29290232
59309,0.06411752
59310,0.03912191
59311,0.39897555
59312,0.1921667
59313,0.99872214
59314,0.43261543
59315,0.03286946
59316,0.9967178
59317,0.7996789
59318,0.24474443
59319,0.5777391
59320,0.30206582
59321,0.28183505
59322,0.5811858
59323,0.3503999
59324,0.9536776
59325,0.86948776
59326,0.21420832
59327,0.27896184
59328,0.038310483
59329,0.25761276
59330,0.95449185
59331,0.084148966
59332,0.11305477
59333,0.031591963
59334,0.9454819
59335,0.3180374
59336,0.1390923
59337,0.038887527
59338,0.209983
59339,0.4760679
59340,0.9916225
59341,0.34293064
59342,0.09908877
59343,0.030381832
59344,0.3883676
59345,0.0834679
59346,0.15968546
59347,0.9953442
59348,0.033773113
59349,0.45884407
59350,0.10823587
59351,0.24656211
59352,0.9231202
59353,0.9630395
59354,0.9943804
59355,0.041079443
59356,0.020083569
59357,0.05564211
59358,0.43177658
59359,0.37956014
59360,0.96442926
59361,0.029782364
59362,0.94641304
59363,0.06344492
59364,0.2279095
59365,0.02727092
59366,0.1419148
59367,0.33208194
59368,0.96908695
59369,0.97660714
59370,0.02942749
59371,0.29127872
59372,0.9962835
59373,0.33915097
59374,0.055486392
59375,0.99894637
59376,0.9624603
59377,0.25454578
59378,0.54240763
59379,0.29919034
59380,0.8413209
59381,0.064143844
59382,0.9929666
59383,0.97321707
59384,0.25391975
59385,0.111991175
59386,0.5880829
59387,0.9981242
59388,0.41311634
59389,0.5797778
59390,0.23376696
59391,0.31692258
59392,0.30791375
59393,0.99699855
59394,0.99829465
59395,0.21575506
59396,0.22722208
59397,0.212719
59398,0.063762486
59399,0.10168527
59400,0.5695318
59401,0.21683004
59402,0.31862
59403,0.19372518
59404,0.25817865
59405,0.03215984
59406,0.041045006
59407,0.039187573
59408,0.36235446
59409,0.22687888
59410,0.091642834
59411,0.24128674
59412,0.14070551
59413,0.020499565
59414,0.32644844
59415,0.96583533
59416,0.15301763
59417,0.029975427
59418,0.029246766
59419,0.038164742
59420,0.9938771
59421,0.55052435
59422,0.4126001
59423,0.35370055
59424,0.99760073
59425,0.94525015
59426,0.06159842
59427,0.06696049
59428,0.49820668
59429,0.028603794
59430,0.079394676
59431,0.11945512
59432,0.030669095
59433,0.43652108
59434,0.018844023
59435,0.044902712
59436,0.071827486
59437,0.17927767
59438,0.62307763
59439,0.3716795
59440,0.07855999
59441,0.2957304
59442,0.083505236
59443,0.13228251
59444,0.4658084
59445,0.33724767
59446,0.8485322
59447,0.20058061
59448,0.09829613
59449,0.20605077
59450,0.30540904
59451,0.97337675
59452,0.17076154
59453,0.28255957
59454,0.99562186
59455,0.3725759
59456,0.2412378
59457,0.9978942
59458,0.9127826
59459,0.47937146
59460,0.98222625
59461,0.055455938
59462,0.9972539
59463,0.052340418
59464,0.60949063
59465,0.38681707
59466,0.28086773
59467,0.28926298
59468,0.02940339
59469,0.1660544
59470,0.036550928
59471,0.08789863
59472,0.46184728
59473,0.11346488
59474,0.28414863
59475,0.25953448
59476,0.31004685
59477,0.07886825
59478,0.038456865
59479,0.14907682
59480,0.050448135
59481,0.76854426
59482,0.9742815
59483,0.03722307
59484,0.023380728
59485,0.11381442
59486,0.80144113
59487,0.16390364
59488,0.98926574
59489,0.13587856
59490,0.056489564
59491,0.9982768
59492,0.1738481
59493,0.2373201
59494,0.02135495
59495,0.8790265
59496,0.23345853
59497,0.9981922
59498,0.86215556
59499,0.24301971
59500,0.99938256
59501,0.38862258
59502,0.99722546
59503,0.96644425
59504,0.08095485
59505,0.4212245
59506,0.027337067
59507,0.032324936
59508,0.24280217
59509,0.04375222
59510,0.99567413
59511,0.026270974
59512,0.11223832
59513,0.9975519
59514,0.078480706
59515,0.23611207
59516,0.29175162
59517,0.7662604
59518,0.03671556
59519,0.023101186
59520,0.25741875
59521,0.3266328
59522,0.98954445
59523,0.23641872
59524,0.027392466
59525,0.9639638
59526,0.9957965
59527,0.16257475
59528,0.25580013
59529,0.120903306
59530,0.997151
59531,0.11343633
59532,0.014909963
59533,0.41651362
59534,0.2636899
59535,0.13956109
59536,0.3256194
59537,0.282214
59538,0.54165334
59539,0.25208142
59540,0.99514556
59541,0.14279751
59542,0.38246834
59543,0.3568835
59544,0.20574504
59545,0.27607295
59546,0.046381157
59547,0.2585127
59548,0.032921486
59549,0.33336568
59550,0.10283948
59551,0.17416218
59552,0.08984481
