id,loan_status
58645,0.9958083
58646,0.22674999
58647,0.9902421
58648,0.390855
58649,0.70487106
58650,0.996095
58651,0.042188924
58652,0.03167855
58653,0.9928516
58654,0.9160039
58655,0.6480679
58656,0.68957746
58657,0.9383518
58658,0.043990172
58659,0.45889354
58660,0.9942164
58661,0.24958928
58662,0.034458227
58663,0.5054976
58664,0.24420679
58665,0.9201825
58666,0.16480458
58667,0.035229195
58668,0.059495036
58669,0.11462417
58670,0.01248182
58671,0.8224389
58672,0.062447228
58673,0.99135596
58674,0.040518746
58675,0.23173663
58676,0.8890151
58677,0.92370456
58678,0.03473096
58679,0.99063826
58680,0.99500376
58681,0.38263518
58682,0.010548709
58683,0.89501405
58684,0.42376068
58685,0.9246982
58686,0.29123133
58687,0.99564517
58688,0.03946336
58689,0.78780687
58690,0.043925762
58691,0.32737657
58692,0.62840974
58693,0.050815113
58694,0.16695862
58695,0.71174884
58696,0.27151147
58697,0.43948627
58698,0.13394001
58699,0.28625634
58700,0.03506925
58701,0.09263065
58702,0.31462246
58703,0.9933462
58704,0.78570276
58705,0.9709416
58706,0.32239255
58707,0.20677552
58708,0.33269182
58709,0.9947507
58710,0.18982904
58711,0.9904394
58712,0.116058156
58713,0.018808777
58714,0.41339877
58715,0.04217631
58716,0.22657192
58717,0.122017846
58718,0.5440864
58719,0.013944632
58720,0.016954428
58721,0.8572866
58722,0.83021176
58723,0.3556851
58724,0.20674807
58725,0.23717564
58726,0.33673206
58727,0.98884714
58728,0.48169234
58729,0.03636153
58730,0.3687734
58731,0.18722495
58732,0.2881141
58733,0.012514158
58734,0.09488689
58735,0.3877771
58736,0.8576846
58737,0.8205524
58738,0.99538577
58739,0.99587655
58740,0.8653182
58741,0.29999033
58742,0.03372244
58743,0.397316
58744,0.051044982
58745,0.060171485
58746,0.93335754
58747,0.02475226
58748,0.11901027
58749,0.9176529
58750,0.41111743
58751,0.9955603
58752,0.99537086
58753,0.1212647
58754,0.53594685
58755,0.99151033
58756,0.062198568
58757,0.6457261
58758,0.022571342
58759,0.013907779
58760,0.035246287
58761,0.13347274
58762,0.043049432
58763,0.99565583
58764,0.02091504
58765,0.94563675
58766,0.30644882
58767,0.224968
58768,0.99672997
58769,0.21210001
58770,0.5236654
58771,0.5901736
58772,0.8681774
58773,0.19769146
58774,0.1539104
58775,0.9954306
58776,0.9752975
58777,0.18001245
58778,0.1675211
58779,0.39154693
58780,0.062413443
58781,0.079548284
58782,0.057831433
58783,0.87719226
58784,0.17602623
58785,0.025347322
58786,0.3105807
58787,0.994943
58788,0.93661773
58789,0.9928111
58790,0.8535616
58791,0.21980512
58792,0.010723456
58793,0.98365265
58794,0.06010666
58795,0.9919156
58796,0.31824556
58797,0.8846581
58798,0.9961236
58799,0.6561214
58800,0.27543828
58801,0.021033913
58802,0.99488485
58803,0.89367545
58804,0.99635714
58805,0.9202367
58806,0.86860955
58807,0.038580608
58808,0.06798432
58809,0.99652827
58810,0.99539965
58811,0.32834712
58812,0.4483784
58813,0.05928499
58814,0.8680072
58815,0.25202948
58816,0.9062607
58817,0.014980528
58818,0.46662417
58819,0.21700467
58820,0.038774602
58821,0.21154997
58822,0.3657208
58823,0.6244221
58824,0.42345008
58825,0.032536943
58826,0.4899278
58827,0.50649744
58828,0.10165997
58829,0.11922464
58830,0.22499868
58831,0.9697866
58832,0.35373068
58833,0.059539918
58834,0.07747652
58835,0.9967522
58836,0.3375425
58837,0.9965607
58838,0.044054825
58839,0.01911054
58840,0.7139602
58841,0.9921102
58842,0.07553191
58843,0.19495517
58844,0.25608084
58845,0.23067926
58846,0.018447926
58847,0.9956341
58848,0.8947138
58849,0.9954393
58850,0.34100798
58851,0.90781474
58852,0.71714616
58853,0.35723326
58854,0.9954473
58855,0.9922577
58856,0.024546012
58857,0.5778479
58858,0.9920559
58859,0.31538495
58860,0.057810627
58861,0.9389876
58862,0.9258958
58863,0.98366386
58864,0.2434638
58865,0.77166694
58866,0.19459727
58867,0.019900678
58868,0.05175008
58869,0.15250783
58870,0.9817507
58871,0.03170818
58872,0.9349225
58873,0.36952177
58874,0.9956499
58875,0.1104742
58876,0.07904344
58877,0.12161564
58878,0.37109223
58879,0.111296736
58880,0.15200883
58881,0.0600109
58882,0.030157745
58883,0.78131896
58884,0.99476206
58885,0.61281776
58886,0.083283134
58887,0.99509877
58888,0.95987105
58889,0.9952801
58890,0.9940088
58891,0.58105606
58892,0.14613692
58893,0.040721986
58894,0.056438386
58895,0.02151051
58896,0.20172717
58897,0.8733966
58898,0.845127
58899,0.99696463
58900,0.26929358
58901,0.48246676
58902,0.5163305
58903,0.05580497
58904,0.6931777
58905,0.03754414
58906,0.9154391
58907,0.3567525
58908,0.039506245
58909,0.97482836
58910,0.013242329
58911,0.2168734
58912,0.08808025
58913,0.5064614
58914,0.079472296
58915,0.1920539
58916,0.21963349
58917,0.9738458
58918,0.14434819
58919,0.14462805
58920,0.99320054
58921,0.026491672
58922,0.46965677
58923,0.02242232
58924,0.27206776
58925,0.49699903
58926,0.638131
58927,0.5804236
58928,0.95381606
58929,0.019278703
58930,0.3547558
58931,0.9949573
58932,0.78129166
58933,0.4712116
58934,0.8543931
58935,0.29500145
58936,0.44029033
58937,0.19093695
58938,0.9888801
58939,0.106325716
58940,0.13948552
58941,0.9948372
58942,0.9946153
58943,0.06377905
58944,0.87702113
58945,0.8830791
58946,0.47614753
58947,0.12773444
58948,0.1416838
58949,0.051504895
58950,0.6267121
58951,0.84239393
58952,0.112364314
58953,0.10570724
58954,0.99548185
58955,0.3979998
58956,0.020558618
58957,0.99639666
58958,0.9960206
58959,0.09924738
58960,0.32322246
58961,0.050882824
58962,0.7928864
58963,0.993582
58964,0.34358752
58965,0.14977016
58966,0.1420901
58967,0.06976226
58968,0.04607815
58969,0.9943345
58970,0.050754454
58971,0.5105706
58972,0.31118256
58973,0.994388
58974,0.39392817
58975,0.9281074
58976,0.4574634
58977,0.1613468
58978,0.26746598
58979,0.41358572
58980,0.44097298
58981,0.05044923
58982,0.06304618
58983,0.037106123
58984,0.07016772
58985,0.8363855
58986,0.99597955
58987,0.030916655
58988,0.20168594
58989,0.4004327
58990,0.096332796
58991,0.22360294
58992,0.1730136
58993,0.07770482
58994,0.27986494
58995,0.99652153
58996,0.7946807
58997,0.9522421
58998,0.028497163
58999,0.36128163
59000,0.48907077
59001,0.99340594
59002,0.31404617
59003,0.63139
59004,0.60213965
59005,0.255106
59006,0.12481442
59007,0.08737054
59008,0.9965432
59009,0.07203587
59010,0.049837496
59011,0.065256566
59012,0.05968171
59013,0.10870129
59014,0.10889636
59015,0.92355704
59016,0.25110212
59017,0.73714954
59018,0.79927504
59019,0.059223346
59020,0.0333432
59021,0.27317587
59022,0.49797648
59023,0.995706
59024,0.20116037
59025,0.995208
59026,0.24161346
59027,0.06363579
59028,0.9537037
59029,0.22342324
59030,0.094194576
59031,0.89818776
59032,0.89353275
59033,0.71687436
59034,0.8897058
59035,0.08613532
59036,0.99200153
59037,0.50559676
59038,0.16941708
59039,0.1377246
59040,0.06987717
59041,0.17160629
59042,0.79109746
59043,0.99605405
59044,0.068316296
59045,0.11449875
59046,0.89713144
59047,0.44750598
59048,0.08999463
59049,0.8913665
59050,0.10723451
59051,0.45159927
59052,0.024349373
59053,0.034577206
59054,0.11324458
59055,0.89871687
59056,0.018305577
59057,0.89307714
59058,0.036097202
59059,0.22421004
59060,0.36264127
59061,0.036762662
59062,0.42718738
59063,0.02360197
59064,0.322785
59065,0.029162424
59066,0.99536484
59067,0.0344762
59068,0.74815583
59069,0.14596136
59070,0.024209796
59071,0.4168104
59072,0.47742975
59073,0.99673367
59074,0.4312537
59075,0.9792121
59076,0.12464028
59077,0.9917699
59078,0.87280715
59079,0.88283056
59080,0.12441355
59081,0.10017063
59082,0.9761853
59083,0.03761561
59084,0.02680762
59085,0.8453396
59086,0.92189497
59087,0.287529
59088,0.49701717
59089,0.41338542
59090,0.92363524
59091,0.015026848
59092,0.7715801
59093,0.27781972
59094,0.037614036
59095,0.012363686
59096,0.996577
59097,0.9950697
59098,0.94296986
59099,0.10395563
59100,0.027502047
59101,0.17096761
59102,0.17778365
59103,0.31970763
59104,0.015251902
59105,0.46437028
59106,0.1719263
59107,0.7348955
59108,0.5308118
59109,0.5568172
59110,0.09160295
59111,0.10995106
59112,0.4593691
59113,0.9951497
59114,0.69142365
59115,0.67608
59116,0.018236987
59117,0.11445839
59118,0.85432726
59119,0.7869065
59120,0.018960139
59121,0.0322721
59122,0.996234
59123,0.9949954
59124,0.87576973
59125,0.44066986
59126,0.9953952
59127,0.40568486
59128,0.8945349
59129,0.15054803
59130,0.16620249
59131,0.44976708
59132,0.9189383
59133,0.5787301
59134,0.41244474
59135,0.020957446
59136,0.037146837
59137,0.3265206
59138,0.26022676
59139,0.02732093
59140,0.89304966
59141,0.99474186
59142,0.67312574
59143,0.93116814
59144,0.044075698
59145,0.87960714
59146,0.2718764
59147,0.22438507
59148,0.34052047
59149,0.26713958
59150,0.13491964
59151,0.3453156
59152,0.573387
59153,0.094125055
59154,0.6675942
59155,0.37577847
59156,0.9948267
59157,0.059881985
59158,0.39447293
59159,0.19666846
59160,0.4100574
59161,0.29705727
59162,0.1606877
59163,0.7575471
59164,0.1717323
59165,0.992044
59166,0.09241061
59167,0.86989355
59168,0.9517973
59169,0.99626553
59170,0.92320853
59171,0.063547336
59172,0.20443124
59173,0.13634947
59174,0.050725356
59175,0.14151078
59176,0.3449218
59177,0.06342247
59178,0.037763495
59179,0.026730027
59180,0.72528064
59181,0.94936013
59182,0.9963755
59183,0.17479123
59184,0.59322006
59185,0.9868387
59186,0.3764601
59187,0.09167138
59188,0.9875506
59189,0.17635667
59190,0.16168678
59191,0.091717444
59192,0.762259
59193,0.03371293
59194,0.6314473
59195,0.05883403
59196,0.27629113
59197,0.54873204
59198,0.8093983
59199,0.026931083
59200,0.9954889
59201,0.043347668
59202,0.03915975
59203,0.9949914
59204,0.193185
59205,0.05301671
59206,0.36990526
59207,0.036016863
59208,0.16409168
59209,0.07985079
59210,0.4429224
59211,0.99521214
59212,0.69341886
59213,0.9928696
59214,0.11202124
59215,0.09552381
59216,0.9935831
59217,0.033342827
59218,0.040341336
59219,0.07189541
59220,0.53082293
59221,0.9954406
59222,0.08290806
59223,0.29776132
59224,0.96710384
59225,0.06394048
59226,0.034761682
59227,0.98698604
59228,0.9237145
59229,0.074954554
59230,0.12176538
59231,0.10682458
59232,0.7091978
59233,0.2855956
59234,0.97026575
59235,0.05401573
59236,0.67775476
59237,0.4577989
59238,0.028914778
59239,0.94060457
59240,0.04965098
59241,0.88888663
59242,0.42747447
59243,0.9912088
59244,0.26584616
59245,0.9962922
59246,0.15388636
59247,0.41200128
59248,0.047126535
59249,0.51810443
59250,0.9115143
59251,0.84913653
59252,0.03731017
59253,0.47763485
59254,0.21032445
59255,0.022883208
59256,0.011958597
59257,0.9948532
59258,0.26023537
59259,0.9959656
59260,0.23282501
59261,0.056821723
59262,0.5901345
59263,0.009977412
59264,0.1341091
59265,0.9263273
59266,0.9938412
59267,0.9774401
59268,0.87536705
59269,0.04318299
59270,0.9965433
59271,0.076623216
59272,0.9908051
59273,0.29741088
59274,0.9964638
59275,0.15983161
59276,0.31316838
59277,0.06042769
59278,0.49244225
59279,0.08642259
59280,0.14164168
59281,0.42474985
59282,0.12828754
59283,0.14593343
59284,0.029516991
59285,0.28780589
59286,0.9687854
59287,0.07738252
59288,0.99661034
59289,0.0800825
59290,0.99395263
59291,0.5356521
59292,0.023333475
59293,0.23284946
59294,0.9959507
59295,0.26738003
59296,0.128304
59297,0.5152295
59298,0.7810396
59299,0.42603073
59300,0.31770033
59301,0.21007733
59302,0.39067203
59303,0.38882473
59304,0.458177
59305,0.5119258
59306,0.19608657
59307,0.3363033
59308,0.29895023
59309,0.096611895
59310,0.034170255
59311,0.8165408
59312,0.18369162
59313,0.99565595
59314,0.8743142
59315,0.032346092
59316,0.9912327
59317,0.99097145
59318,0.25552344
59319,0.6022017
59320,0.44631094
59321,0.41937548
59322,0.9406261
59323,0.8905992
59324,0.9681654
59325,0.75864965
59326,0.3655072
59327,0.53373635
59328,0.05362218
59329,0.34720594
59330,0.99304545
59331,0.06601016
59332,0.10777074
59333,0.02910512
59334,0.9430487
59335,0.43144414
59336,0.29624417
59337,0.09989537
59338,0.2728487
59339,0.9626781
59340,0.9955095
59341,0.4395598
59342,0.100467674
59343,0.036408823
59344,0.5686987
59345,0.114694655
59346,0.20443879
59347,0.99570525
59348,0.03513508
59349,0.9770112
59350,0.14086251
59351,0.43939874
59352,0.9901563
59353,0.9783752
59354,0.99549055
59355,0.018844882
59356,0.038552992
59357,0.04643761
59358,0.50076246
59359,0.8471278
59360,0.9918476
59361,0.025407286
59362,0.9933143
59363,0.02672013
59364,0.20715748
59365,0.058208518
59366,0.18972181
59367,0.44564444
59368,0.9957353
59369,0.9818575
59370,0.047145423
59371,0.37130898
59372,0.9955516
59373,0.44342962
59374,0.059568785
59375,0.99534744
59376,0.9846485
59377,0.32076144
59378,0.9189484
59379,0.45034343
59380,0.9886126
59381,0.10488464
59382,0.99610585
59383,0.99379486
59384,0.28245455
59385,0.08029017
59386,0.9780293
59387,0.99567443
59388,0.90689826
59389,0.8950479
59390,0.44186962
59391,0.3932886
59392,0.31121156
59393,0.9962213
59394,0.99540144
59395,0.3100059
59396,0.375903
59397,0.409306
59398,0.13340391
59399,0.19325176
59400,0.9610914
59401,0.31569147
59402,0.6806412
59403,0.25291067
59404,0.40073696
59405,0.050822064
59406,0.049022347
59407,0.03431099
59408,0.40629444
59409,0.362437
59410,0.044698566
59411,0.0663046
59412,0.1954613
59413,0.010968626
59414,0.8756104
59415,0.99392486
59416,0.21512255
59417,0.04163813
59418,0.031559877
59419,0.020828689
59420,0.99494153
59421,0.89980793
59422,0.4946988
59423,0.14772467
59424,0.99554104
59425,0.9949168
59426,0.046721328
59427,0.042047758
59428,0.5380449
59429,0.025766846
59430,0.109423205
59431,0.38964856
59432,0.018305577
59433,0.8841711
59434,0.020937039
59435,0.019312857
59436,0.03494487
59437,0.33025452
59438,0.9387268
59439,0.84037596
